Title,Name,Address,Url
Movie Theaters,AMC Palisades,"Lafayette Theater97 Lafayette AvenueSuffern, NY Regal Nanuet6201 Fashion DriveNanuet, NY",https://www.amctheatres.com/movie-theatres/west-nyack/amc-palisades-21/showtimes/all/2023-07-12/amc-palisades-21/all?utm_uid=yelp
Movie Theaters,Lafayette Theater,"Regal Nanuet6201 Fashion DriveNanuet, NY",https://lafayettetheatersuffern.com/
Movie Theaters,Regal Nanuet,"Stay up-to-date with what is happening in-and-around Rockland County, NY with local events, community highlights, and exclusive deals.",https://www.regmovies.com/theatres/regal-nanuet-rpx/0558#/buy-tickets-by-cinema?in-cinema=0558&at=2023-07-12&view-mode=list
