Title,name,url,address
Fitness,Fitness Connect at the Ciccotti Center,https://www.ciccotticenter.org/,"30 Aviation Rd, Albany, NY 12205"
Fitness,Impact Athletic Center,https://impactathleticsny.com/,"390 NY-Route 146, Halfmoon, NY 12065"
Fitness,Schenectady JCC,http://www.schenectadyjcc.org/,"2565 Balltown Rd, Schenectady, NY 12309"
Fitness,Sidney Albert Albany JCC,http://www.albanyjcc.org/,"340 Whitehall Rd, Albany, NY 12208"
Fitness,SPORTIME Schenectady,https://www.sportimeny.com/Schenectady,"2699 Curry Road, Schenectady, NY 12303"
Fitness,YMCA (Capital District),http://cdymca.org/,Multiple Locations
Fitness,YMCA Saratoga Regional,https://srymca.org/,Multiple Locations
Fitness,The Revolution,http://www.myrevnow.com/index.html,Multiple Locations
Fitness,BreakThru Boxing and Fitness,https://www.facebook.com/BreakThruBoxing,"21A Railroad Ave, Albany, NY 12205"
Fitness,Focusmaster Fitness,https://www.focusmaster.com/,"828 Hoosick Road, Troy, NY 12180"
Fitness,Mechelle’s Way Taekwondo,http://mechellesway.org/,"2330 Watt St,Schenectady,NY12304"
Fitness,Ring of Hope Boxing Club,https://www.ringofhopeboxingclub.org/,"118 Erie Boulevard, Schenectady, NY, 12305"
Fitness,Schott’s Boxing,http://www.schottsboxing.com/,"21 Vatrano Road, Albany, NY 12205"
