Title,name,url,address
Private Schools,Sacred Heart School,https://www.sacredheartschooltroy.com/,"308 Spring Avenue, Troy, NY 12180"
Private Schools,Saint Gregory’s School,http://saintgregorysschool.org/,"121 Old Niskayuna Rd, Albany, NY 12211"
Private Schools,Saint Paul’s Christian Childhood Center,https://www.spalutheran.org/home,"149 Lake Ave, Saratoga Springs, NY 12866"
Private Schools,St. Madeleine Sophie School,https://www.smsschool.org/,"3510 Carman Road, Schenectady, NY 12303"
Private Schools,St. Mary’s School,http://www.stmarysschoolticonderoga.org/,"64 Amherst Ave, Ticonderoga, NY 12883"
Private Schools,Saratoga Independent School,http://www.siskids.org/,"459 Lake Ave, Saratoga Springs, NY 12866"
Private Schools,Shenendehowa United Methodist Church Preschool,https://www.sumcpreschool.org/,"970 Route 146, Clifton Park, NY 12065"
Private Schools,Shooting Stars,https://www.shootingstarschildcareinc.com/,"609 NY-146A, Clifton Park, NY 12065"
Private Schools,Sidney Albert Albany JCC,https://www.albanyjcc.org/,"340 Whitehall Road, Albany, NY 12208"
Private Schools,Skidmore Early Childhood Center,https://www.skidmore.edu/ecc/,"815 North Broadway, Saratoga Springs, NY 12866"
Private Schools,St. Ambrose School,https://stambroselatham.com/,"347 Old Loudon Road, Latham, NY 12110"
Private Schools,St. Clement’s School,https://www.stclementsschool.org/,"231 Lake Avenue, Saratoga Springs, NY 12866"
Private Schools,St. George’s Elementary School,https://www.stgeorgeschoolcp.org/,"912 NY-146, Clifton Park, NY 12065"
Private Schools,St. Jude the Apostle School,https://www.stjudetheapostleschool.org/,"42 Dana Ave, Wynantskill, NY 12198"
Private Schools,St. Kateri Tekakwitha Parish School,http://stkaterischool.org/,"1801 Union Street, Niskayuna, NY 12309"
Private Schools,St. Mary’s Catholic School of Waterford,https://www.smswaterford.org/,"12 Sixth Street, Waterford, NY 12188"
Private Schools,St. Mary’s School Ballston Spa,https://www.smsbspa.org/,"40 Thompson St, Ballston Spa, NY NY"
Private Schools,St. Mary’s-St. Alphonsus Regional Catholic School,https://smsaschool.org/,"10-12 Church Street, Glens, Falls, NY 12801"
Private Schools,Story Place Preschool,http://storyplacepreschool.com/,"1477 South Schodack Road, Castleton, NY 12033"
Private Schools,St. Pius X Catholic School,https://www.stpius-x.com/,"75 Upper Loudon Rd, Albany, NY 12211"
Private Schools,St. Thomas the Apostle School,https://www.stthomas-school.org/,"42 Adams Place, Delmar, NY 12054"
Private Schools,Susan Odell Taylor School,https://www.taylorschool.org/,"116 Pinewoods Avenue, Troy, NY 1218075 First Street, Troy, NY 12180"
Private Schools,The Albany Academies,https://www.albanyacademies.org/page,"135 Academy Road, Albany, NY 12208"
Private Schools,The Beagle School,http://beagleschool.com/,"115 Regent Street, Saratoga Springs, NY 12866"
Private Schools,The Bethlehem Children’s School,https://www.bethlehemchildrensschool.org/,"12 Fisher Boulevard, Slingerlands, NY 12159"
Private Schools,The Church Mouse Nursery School,https://churchmousepreschool.com/,"202 Milton Avenue, Ballston Spa, NY 12020"
Private Schools,The Doane Stuart School,https://www.doanestuart.org/,"199 Washington Ave, Rensselaer, NY 12144"
