Title,name,url,address
"Sports, Dance, Gymnastics",Emerald Glen,https://www.emerald-glen.com/,"15355 State Route 22, Stephentown NY 12168"
"Sports, Dance, Gymnastics",Friendship Equestrian Center,http://www.fecdressage.com/,"91 Courts Lane, Hudson, NY 12534"
"Sports, Dance, Gymnastics",Krumkill Stables,http://krumkillstable.tripod.com/,none
"Sports, Dance, Gymnastics",Learning Acres,http://www.learningacres.com/,none
"Sports, Dance, Gymnastics",Long Shadows,https://longshadowshorses.org/,"49 Dr. Brown Lane, Cambridge, NY 12816"
"Sports, Dance, Gymnastics",Meadow Hill Farm,http://www.meadowhillfarm.com/home.php,"752 Pine Woods Rd, Melrose, NY 12121"
"Sports, Dance, Gymnastics",New Horizon Stables,http://newhorizonstables.com/,"586 Pearse Road, Colonie, NY 12309"
"Sports, Dance, Gymnastics",Olde Saratoga Farms,https://www.facebook.com/Olde-Saratoga-Farms-1644236732505208/,"522 Route 32N, Schuylerville, NY 12871"
"Sports, Dance, Gymnastics",Old Friends at Cabin Creek,https://oldfriendsatcabincreek.com/,none
"Sports, Dance, Gymnastics",Saddle Up Stables,http://www.ridingstables.com/,"3513 Lake Shore Drive, Lake George, NY 12845"
"Sports, Dance, Gymnastics",Springer’s Farm,http://www.springersfarm.mysite.com/,"128 Lakeview Road, Broadalbin, NY 12025"
"Sports, Dance, Gymnastics",Sunside Equestrian,https://www.facebook.com/Sunside-Equestrian-400931947058942/,none
"Sports, Dance, Gymnastics",Upstate Equestrian Center,https://upstate-equestrian-center.business.site/,"15 Mohameds Farm Way, Wynantskill, NY 12198"
"Sports, Dance, Gymnastics",Victoria Acres Equine Facility,https://www.victoriaacresequinefacility.com/,"3771A Western Turnpike, Altamont, NY 12009"
"Sports, Dance, Gymnastics",White Farm Equestrian Center,https://white-farm-equestrian-center.business.site/,"173 White Road, Ballston Spa, NY 12020"
"Sports, Dance, Gymnastics",All Stars Academy,https://www.allstars-academy.com/,"198 Troy-Schenectady Rd., Latham, NY 12110"
"Sports, Dance, Gymnastics",Barbero Hitters Club,https://www.facebook.com/BarberoHittersClub,"92 Newton St. Albany, NY 12205"
"Sports, Dance, Gymnastics",Frozen Ropes,https://www.frozenropes.com/albany/,"3 Interstate Ave, Albany, NY 12205"
"Sports, Dance, Gymnastics",Hayners Sports Barn,http://www.haynersportsbarn.com/,"130 Route 236, Halfmoon, NY 12065"
"Sports, Dance, Gymnastics",Moore Velocity,https://www.facebook.com/moorevelo,none
"Sports, Dance, Gymnastics",Perfect Game Sports NY,https://www.facebook.com/Perfect-Game-Sports-NY-107019597686514,"950 US 9, Castleton-on-Hudson, NY 12033"
"Sports, Dance, Gymnastics",Tri-City Bombers,https://www.tcbombers.com/,none
"Sports, Dance, Gymnastics",Upstate Premier Sports,http://upstatepremiersports.com/,"1903 Maxon Road Ext., Schenectady, NY 12308"
"Sports, Dance, Gymnastics",Bethlehem Lacrosse Club,https://www.facebook.com/bethlehemlacrosseclub,none
"Sports, Dance, Gymnastics",Capitalland Lacrosse and Field Hockey,http://www.capitallandlacrosse.com/,none
"Sports, Dance, Gymnastics",Medusa Lacrosse,https://www.facebook.com/MedusaLacrosse,none
"Sports, Dance, Gymnastics",Saratoga Youth Lacrosse Association,https://www.facebook.com/Saratoga-Youth-Lacrosse-Association-SYLA-105611741708774,none
