Title,name,url,address
Children’s Shopping,Sears,https://www.sears.com/?sid=isxnewgenxbrandxbrand&utm_campaign=1023196&utm_group=54240386782-283080003094&utm_term=kwd-54939681&gclid=Cj0KCQjwuuHdBRCvARIsAELQRQF_qDidX8iYaY8OrRWhKSVWJ43l7PVnx0WNtc05fjgHiBjkfllnxK4aAtYWEALw_wcB,"Wilton Mall, 3065 NY-50, Saratoga Springs, NY 12866"
Children’s Shopping,Stride Rite,http://striderite.com/,"Stuyvesant Plaza, 1475 Western Ave, Albany, NY 12203Clifton Park Center, 22 Clifton Country Rd #17, Clifton Park, NY 12065"
Children’s Shopping,ta-da!,https://www.facebook.com/tada518/,"Stuyvesant Plaza, 1475 Western Ave, Albany, NY 12203Clifton Park Center Mall, 22 Clifton Country Road, Clifton Park, NY 12065"
Children’s Shopping,Target,https://www.target.com/,Multiple Locations throughout the Capital District
Children’s Shopping,The Lego Store,https://www.lego.com/en-us,"Crossgates Mall, 1 Crossgates Mall Rd, Albany, NY 12203"
Children’s Shopping,TJ Maxx,https://tjmaxx.tjx.com/store/index.jsp,Multiple Locations throughout the Capital District
Children’s Shopping,Tree Huggers Childrens Apparel,https://treehuggerschildrensapparel.net/,"78 Front Street, Ballston Spa, NY 12020"
Children’s Shopping,Walmart,https://www.walmart.com/,Multiple Locations throughout the Capital District
Children’s Shopping,Wit’s End,http://www.witsendgiftique.com/,"1762 Route 9, Clifton Park, NY 12065"
Children’s Shopping,Zara,https://www.zara.com/us/,"Crossgates Mall, 1 Crossgates Mall Rd, Albany, NY 12203"
Children’s Shopping,Cuddle Bugs Consignment Boutique,http://www.cuddlebugsconsignment.com/,"Wilton Mall, 3065 NY-50, Saratoga Springs, NY 128661433 Saratoga Road (Route 9), Fort Edward, NY 12828"
Children’s Shopping,Little Sprouts Baby Bump & Beyond,https://www.facebook.com/littlesproutsbbb,"35 Church Street, Hoosick Falls, NY 12090"
Children’s Shopping,Once Upon A Time,https://onceuponachildcliftonpark.com/,"400 Clifton Corporate Pkwy, Clifton Park, NY 12065"
Children’s Shopping,Polkadots Consignment Shop,http://www.polkadotsconsignment.com/,"10 New Karner Road, Guilderland, NY 12084"
Children’s Shopping,Secondhand Stork,https://www.facebook.com/2ndhandstork/,"4207 State Highway 30, Amsterdam NY 12010"
Children’s Shopping,Trendy Tots,http://www.trendytots.info/,"906 Woodland Ave, Niskayuna, NY 12309"
Children’s Shopping,Got Kids?,https://www.gotkidssale.com/,Altamont Fairgrounds
Children’s Shopping,Kids’ Exchange Consignment Sale,https://www.facebook.com/Kids.Exchange.Consignment.Sale,"After twelve years and twenty-three amazing events, the  is retiring. We are proud to announce that during our many years of operation, we accomplished the project’s mission of sustainability by recirculating $813,000 worth of goods throughout our community, keeping gently-used and like-new toys, clothing and children’s items out of landfills and in the stream of commerce for families to enjoy."
Children’s Shopping,Ever After Kids Consignment Sale (Formerly O!baby Kids Consignment Sale),https://everaftersale.com/,Columbia County Fairgrounds in Chatham NY
Children’s Shopping,Pass It On,https://www.passitonsale.com/,"Afrim’s Sports Latham Dome, 4 NYSUT Dr. Latham NY 12110"
Children’s Shopping,ReLoved Consignment Kids,https://www.facebook.com/relovedconsignmentkids,"Chase Sports Complex, 22 Hudson Falls Road, South Glens Falls, NY 12803"
Children’s Shopping,Second Chance Kids Sale,http://www.secondchancekidssale.com/,"Lower Level of the Amsterdam Riverfront Center, 1250 Riverfront Center, Amsterdam, NY 12010"
